oid,measurement_id,sid,mjd,ra,dec,band,created_date,parentdiasourceid,visit,detector,diaobjectid,ssobjectid,raerr,decerr,ra_dec_cov,x,xerr,y,yerr,centroid_flag,apflux,apfluxerr,apflux_flag,apflux_flag_aperturetruncated,isnegative,snr,psfflux,psffluxerr,psflnl,psfchi2,psfndata,psfflux_flag,psfflux_flag_edge,psfflux_flag_nogoodpixels,trailflux,trailfluxerr,trailra,trailraerr,traildec,traildecerr,traillength,traillengtherr,trailangle,trailangleerr,trailchi2,trailndata,trail_flag_edge,dipolemeanflux,dipolemeanfluxerr,dipolefluxdiff,dipolefluxdifferr,dipolelength,dipoleangle,dipolechi2,dipolendata,scienceflux,sciencefluxerr,forced_psfflux_flag,forced_psfflux_flag_edge,forced_psfflux_flag_nogoodpixels,templateflux,templatefluxerr,ixx,iyy,ixy,ixxpsf,iyypsf,ixypsf,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isdipole,dipolefitattempted,timeprocessedmjdtai,timewithdrawnmjdtai,bboxsize,pixelflags,pixelflags_bad,pixelflags_cr,pixelflags_crcenter,pixelflags_edge,pixelflags_nodata,pixelflags_nodatacenter,pixelflags_interpolated,pixelflags_interpolatedcenter,pixelflags_offimage,pixelflags_saturated,pixelflags_saturatedcenter,pixelflags_suspect,pixelflags_suspectcenter,pixelflags_streak,pixelflags_streakcenter,pixelflags_injected,pixelflags_injectedcenter,pixelflags_injected_template,pixelflags_injected_templatecenter,glint_trail,has_stamp,visual_classification,AGN_prob,SN_prob,VS_prob,asteroid_prob,bogus_prob
170059323597651998,170059323999780884,1,61097.34668313144,186.47558756005571,8.583950150297545,1,2026-02-26,0,2026022500443,184,170059323597651998,0,1.3233007e-05,1.2722287e-05,-2.7302688e-11,1230.3762,0.2523711,933.8384,0.21351896,False,1362.5447,323.0264,False,False,False,13.901126,1813.8315,127.579895,,1783.3566,1681,False,False,False,1891.7124,1.4628631,186.47558444439196,,8.583949555278519,,1.2417634,,-6.6273155,,,0,False,,,,,,,,0,8620.361,126.547585,False,False,False,6768.0254,27.32147,0.17774682,0.17790647,0.080621205,0.20379373,0.1695503,0.030075388,False,False,False,False,0.010435474,0.6166121,False,False,61097.3485040743,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.009822646,0.78911453,0.001392203,0.112508565,0.08716191
170059323597651998,170059323865563208,1,61097.34621503882,186.47566817104138,8.583871430571179,1,2026-02-26,0,2026022500442,184,170059323597651998,0,1.3084607e-05,1.2972921e-05,-9.3101e-12,3049.1372,0.24102518,3597.2886,0.22831039,False,1167.4467,319.0547,False,False,False,14.989343,1942.7576,129.73337,,1673.4392,1681,False,False,False,1935.8475,1.7148496,186.4756683624179,,8.583869021379781,,0.8947866,,-0.3194765,,,0,False,,,,,,,,0,8606.31,129.64806,False,False,False,6598.689,27.630768,0.1800441,0.18868145,0.037029702,0.2014003,0.18544362,0.028100513,False,False,False,False,0.010573178,0.64862055,False,False,61097.34792493988,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.009822646,0.78911453,0.001392203,0.112508565,0.08716191
170059323976712220,170059323976712220,1,61097.34668313144,186.33570470882972,7.821941379641222,1,2026-02-26,0,2026022500443,140,170059323976712220,0,5.1000516e-06,4.550017e-06,-1.129056e-11,3169.7302,0.10630971,1325.7626,0.06168085,False,1553.0947,279.71655,False,False,False,25.191479,3432.8755,128.28763,,3285.656,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,10174.293,127.88259,False,False,False,6615.95,29.540743,,,,0.22771989,0.18386059,0.03565448,True,False,False,False,,0.5131369,False,False,61097.34836226671,,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.035493676,0.84739006,0.00043874895,0.0059784288,0.11069911
170059323684683878,170059323684683878,1,61097.3457486754,186.11530938127427,7.3209032258472435,1,2026-02-26,0,2026022500441,95,170059323684683878,0,1.3003028e-05,1.2699684e-05,-1.5335906e-10,514.426,0.32086763,3789.425,0.061686322,False,8529.699,612.6604,False,False,False,30.382788,8401.253,247.13846,,5448.466,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,104621.836,247.0285,False,False,False,96194.88,68.14039,,,,0.24017504,0.16349064,0.030039184,True,False,False,False,,0.52085793,False,False,61097.34763951778,,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.002270124,0.9941964,6.1593564e-05,0.0005503005,0.0029215582
170059323820474456,170059323820474456,1,61097.34621503882,186.10982248762951,7.341588748681129,1,2026-02-26,0,2026022500442,98,170059323820474456,0,4.8698225e-06,4.770546e-06,-3.610535e-12,1673.0886,0.09320381,3671.1504,0.07959471,False,5280.867,287.85593,False,False,False,43.973804,5741.342,130.50975,,1726.4186,1681,False,False,False,5531.289,0.5453527,186.10982275785884,,7.3415888589537825,,0.59143233,,-27.51991,,,0,False,,,,,,,,0,9656.334,129.1989,False,False,False,3857.955,24.451544,0.21139863,0.18894981,0.010296528,0.2287526,0.1889899,0.032102115,False,False,False,False,0.008991726,0.95138186,False,False,61097.34822394328,,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.00872036,0.5340923,0.00027152454,0.005298632,0.45161715
170059323975139335,170059323975139335,1,61097.34668313144,186.13826515859392,7.589218147930998,1,2026-02-26,0,2026022500443,137,170059323975139335,0,7.3733395e-06,8.8880815e-06,5.10518e-11,3342.7273,0.0676649,89.38848,0.19631249,False,28125.438,275.62265,False,False,False,82.054634,11115.246,128.72533,,12313.899,1681,False,False,False,21283.941,151.31384,186.13819337474672,,7.589281399252258,,4.0764723,,36.155582,,,0,False,,,,,,,,0,11192.66,126.82128,False,False,False,-11.459232,24.87605,0.33840963,2.2781413,0.069937006,0.22653778,0.18585525,0.031701338,False,False,False,False,1.0,0.7383188,False,False,61097.34846892582,,201,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,xtalk,0.00035369213,0.00017334503,0.0012211362,0.99692756,0.0013242092
170059324091006994,170059324091006994,1,61097.34714887457,185.49656747302606,7.255441945619071,1,2026-02-26,0,2026022500444,102,170059324091006994,0,2.0294528e-05,1.5676682e-05,-2.3366126e-10,3901.6006,0.43188423,400.93802,0.16165434,False,6139.3057,260.23746,False,False,False,27.150953,3170.3376,110.799225,,2237.187,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,3247.2307,107.620605,False,False,False,-0.87621665,32.938656,,,,0.23783542,0.17308795,0.02502091,True,False,False,False,,0.85479295,False,False,61097.348997527486,,78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00031413307,0.0003454422,0.0009725761,0.9967294,0.0016385199
170059324116172850,170059324116172850,1,61097.34714887457,186.09137527666232,8.088699979676676,1,2026-02-26,0,2026022500444,150,170059324116172850,0,1.6476275e-05,1.3997487e-05,-1.06886874e-10,3889.5916,0.33514383,1838.4595,0.1974358,False,11622.254,263.1921,False,False,False,49.55272,5621.3667,113.884415,,3650.4692,1681,False,False,False,11099.671,3.56657,186.0913728030482,,8.088704039013145,,3.6056187,,-83.4926,,,0,False,,,,,,,,0,5706.9146,113.232346,False,False,False,-40.35506,20.036938,1.3978741,0.5708675,-0.6516591,0.20345762,0.17016241,0.03277515,False,False,False,False,1.0,0.9571804,False,False,61097.348821688036,,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00033312908,0.00013774523,0.0011612166,0.99634594,0.0020220575
170059324082094144,170059324082094144,1,61097.34714887457,186.53045581915953,6.677109540231111,1,2026-02-26,0,2026022500444,85,170059324082094144,0,2.255728e-05,1.8346873e-05,-2.4570576e-10,4014.3008,0.46999824,2567.69,0.22911331,False,4286.258,254.41498,False,False,False,22.457165,2518.498,111.67619,,1819.7797,1681,False,False,False,3776.6619,5.066828,186.53046178130128,,6.6771089804883665,,2.5502949,,-59.452595,,,0,False,,,,,,,,0,2510.7922,109.83734,False,False,False,-24.620153,17.115267,0.96320605,0.25417942,-0.05986465,0.2379544,0.21100666,0.029993791,False,False,False,False,0.99999994,0.8946174,False,False,61097.34884875472,,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,asteroid,0.00035489642,0.00013863893,0.0011385438,0.9961099,0.002258105
170059323597651998,170059324135047181,1,61097.34714887457,186.47550311845603,8.583986989302426,1,2026-02-26,0,2026022500444,186,170059323597651998,0,1.2357441e-05,1.2379563e-05,1.320267e-12,3452.4746,0.2216855,366.4925,0.22398958,False,1961.3163,332.95746,False,False,False,14.786333,1996.1995,130.85114,,1667.9376,1681,False,False,False,2041.5186,3.5902796,186.47550423984734,,8.583982360521357,,1.0719718,,-3.9862437,,,0,False,,,,,,,,0,9460.808,129.67018,False,False,False,7476.944,34.02618,0.1751669,0.19720991,0.055064883,0.19908647,0.17541532,0.03391976,False,False,False,False,0.00015098423,0.5779664,False,False,61097.34894480517,,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.009822646,0.78911453,0.001392203,0.112508565,0.08716191
170059323597651998,170059324267692098,1,61097.3476180529,186.47544785608406,8.584014000490093,1,2026-02-26,0,2026022500445,183,170059323597651998,0,1.2208024e-05,1.1078117e-05,-2.7465483e-11,2095.1877,0.23210329,1609.8909,0.18502496,False,3106.9324,341.4849,False,False,False,17.103695,2289.0376,131.5495,,1720.6421,1681,False,False,False,2419.402,0.2575534,186.47544532504395,,8.58401686060817,,1.2840861,,-26.270174,,,0,False,,,,,,,,0,10057.097,130.8067,False,False,False,7717.359,36.27096,0.25500402,0.1787895,0.07456423,0.1940319,0.16917399,0.03148814,False,False,False,False,0.15771663,0.66876537,False,False,61097.34929896142,,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.009822646,0.78911453,0.001392203,0.112508565,0.08716191
170059324634169445,170059324634169445,1,61097.35955946492,185.3934335471188,7.6890401060430875,1,2026-02-26,0,2026022500448,114,170059324634169445,0,1.5843108e-05,1.1821114e-05,-5.822637e-11,1586.2598,0.29905432,3434.0166,0.19279267,False,9381.311,274.27814,False,False,False,38.624485,5102.4995,131.33104,,3264.0786,1681,False,False,False,11019.6,7.5134945,185.393179793611,,7.689061349029092,,4.806739,,-85.89126,,,0,False,,,,,,,,0,5163.511,129.67374,False,False,False,-27.480127,36.847446,2.756846,0.5497636,-0.8651475,0.27800888,0.20568705,0.043436993,False,False,False,False,1.0,0.91643584,False,False,61097.36123764096,,84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00026532973,0.000386234,0.0010469753,0.9963844,0.0019171123
170059324663529540,170059324663529540,1,61097.35955946492,187.5134827840222,8.298450600240137,1,2026-02-26,0,2026022500448,170,170059324663529540,0,3.4802004e-05,1.9436266e-05,-4.4787776e-10,867.5689,0.6751683,3045.7798,0.24386206,False,9860.554,302.1386,False,False,False,34.44737,5198.5176,148.24797,,2922.5603,1681,False,False,False,13814.699,43.533867,187.5135493312234,,8.298439161840006,,7.377905,,-80.95661,,,0,False,,,,,,,,0,5368.819,148.41718,False,False,False,27.266357,10.657351,6.6088176,0.65937495,-1.648914,0.2698906,0.25483707,0.027381739,False,False,False,False,1.0,0.81255496,False,False,61097.361207977825,,76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00032466944,0.0010285268,0.0011570216,0.9964457,0.0010440699
170059325014278247,170059325014278247,1,61097.37928593703,186.25469541431704,8.757490361600976,2,2026-02-26,0,2026022500451,71,170059325014278247,0,6.947479e-06,4.877101e-06,-6.3502038e-12,3479.574,0.08509845,2771.1455,0.12709808,False,25089.117,444.32703,False,False,False,72.47818,13726.87,189.42668,,3818.8862,1681,False,False,False,20632.18,14.369103,186.2546998267944,,8.7574869708625,,2.3252487,,94.65201,,,0,False,,,,,,,,0,14031.888,188.58571,False,False,False,-125.1291,33.582176,0.3126518,0.8580538,0.089821994,0.20851883,0.1665652,-0.036279745,False,False,False,False,1.0,0.9998754,False,False,61097.380888700965,,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00029885868,0.00023244793,0.0010479593,0.9967788,0.001641933
170059324350005317,170059324350005317,1,61097.34808592072,187.06390029744557,6.594982700793432,1,2026-02-26,0,2026022500446,84,170059324350005317,0,1.4596685e-05,1.28152915e-05,-4.0116976e-11,1854.928,0.27621168,953.066,0.21407396,False,70730.02,1020.99396,False,False,False,60.84586,29147.188,482.43472,,7326.826,1681,False,False,False,77401.36,50.547886,187.0639754498884,,6.594977450290203,,4.8805747,,-102.24783,,,0,False,,,,,,,,0,29762.113,494.27463,False,False,False,-34.757965,96.54491,1.8854959,1.5401169,-1.4324532,0.26507834,0.22623438,0.03160231,False,False,False,False,1.0,0.87132454,False,False,61097.35089066828,,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.000342292,0.00026609824,0.0010817808,0.99717987,0.0011299544
170059324332703818,170059324332703818,1,61097.34808592072,186.2555301324416,6.5343403873495856,1,2026-02-26,0,2026022500446,51,170059324332703818,0,1.4833893e-05,1.449858e-05,-8.009598e-12,1210.7341,0.26940355,1409.2911,0.2579325,False,34967.188,1000.4471,False,False,False,49.20959,22656.293,469.14685,,2325.1326,1681,False,False,False,31761.445,5.9913883,186.2555463203339,,6.534314542214029,,2.3506837,,-114.4717,,,0,False,,,,,,,,0,23094.5,477.65274,False,False,False,-34.084637,110.080315,0.47405806,0.65347385,-0.28421697,0.26444182,0.21196868,0.026556002,False,False,False,False,0.9999849,0.9999999,False,False,61097.35124048244,,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00029706422,0.00020520011,0.0011291158,0.9958646,0.0025039911
170059324383035594,170059324383035594,1,61097.34808592072,186.19740755963585,8.068784226122595,1,2026-02-26,0,2026022500446,147,170059324383035594,0,9.169773e-06,7.984682e-06,-1.6498048e-11,2895.795,0.17373645,3803.6433,0.13287498,False,68262.414,1040.51,False,False,False,79.55648,39440.26,497.93124,,4596.8545,1681,False,False,False,59374.652,15.253201,186.19740695732443,,8.068791857995933,,2.549793,,-96.85897,,,0,False,,,,,,,,0,39759.824,498.23837,False,False,False,32.304035,30.502142,0.7289866,0.5100494,-0.34030864,0.2327694,0.17872375,0.050501138,False,False,False,False,1.0,1.0,False,False,61097.35080923101,,150,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00032004292,0.0005367768,0.0012111843,0.99645567,0.001476457
170059325465690120,170059325465690120,1,61097.38070746598,187.1328890701973,6.427688902818779,2,2026-02-26,0,2026022500454,164,170059325465690120,0,2.0601208e-05,6.7904475e-06,-1.20420176e-11,1630.5111,0.12169117,347.59027,0.37114272,False,13540.489,429.0451,False,False,False,37.262283,7500.297,198.14528,,2386.7266,1681,False,False,False,13516.205,3.4191165,187.13290148195537,,6.427683619473335,,3.8328786,,89.97501,,,0,False,,,,,,,,0,7523.865,193.93073,False,False,False,-107.94404,22.572578,0.3100401,2.021004,0.055266652,0.26660603,0.27144608,-0.008874291,False,False,False,False,1.0,0.92488754,False,False,61097.38267431551,,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00031631524,0.00017366199,0.0010088036,0.9966904,0.0018108063
170059325014278235,170059325014278235,1,61097.37928593703,186.2379548080083,8.759420333326867,2,2026-02-26,0,2026022500451,71,170059325014278235,0,1.5077919e-05,8.662556e-06,-3.9558072e-11,3442.4604,0.145915,2473.5088,0.27722776,False,15989.235,437.62772,False,False,False,41.01542,7300.632,177.15443,,2781.129,1681,False,False,False,13044.437,28.31155,186.2379654143214,,8.759410671205947,,3.1455445,,92.67051,,,0,False,,,,,,,,0,7554.2617,176.43053,False,False,False,-3.9771202,30.896027,0.35105267,1.3844619,0.21081989,0.20756333,0.16590357,-0.035812475,False,False,False,False,1.0,0.9886885,False,False,61097.380888700965,,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00026482344,0.0009690313,0.0008104671,0.99602073,0.0019348612
170059325013753955,170059325013753955,1,61097.37928593703,186.13164694478954,8.379593382873791,2,2026-02-26,0,2026022500451,70,170059325013753955,0,9.672563e-06,9.286231e-06,-1.8439501e-12,563.4582,0.16692679,2262.163,0.17450349,False,3677.5342,411.79797,False,False,False,19.207937,3306.4377,168.7752,,1663.0106,1681,False,False,False,3301.5168,4.2645826,186.13164702227604,,8.379590127520459,,0.87048477,,-48.666637,,,0,False,,,,,,,,0,6067.374,166.18805,False,False,False,2711.8384,34.515144,0.14264782,0.18320584,-0.029222177,0.19679298,0.18947302,-0.042362873,False,False,False,False,0.11151871,0.96028215,False,False,61097.38089438718,,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.9665422,0.0076566963,0.021751756,0.002290959,0.0017584725
170059325044162661,170059325044162661,1,61097.37928593703,186.71899753459238,6.430166794643753,2,2026-02-26,0,2026022500451,128,170059325044162661,0,1.8438579e-05,8.190881e-06,-7.106581e-11,2852.8848,0.12680566,3781.2998,0.34005007,False,12863.945,408.4343,False,False,False,40.391483,7184.5107,176.71736,,2551.058,1681,False,False,False,13263.713,16.373259,186.7190173692912,,6.4301652779762,,3.9070995,,89.19303,,,0,False,,,,,,,,0,7172.0923,173.09618,False,False,False,-118.077065,62.885128,0.33474565,1.9303762,0.44459257,0.20457503,0.2554217,-0.030503035,False,False,False,False,1.0,0.9771294,False,False,61097.38090257379,,53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.0002943725,0.00046366092,0.0011879236,0.9968809,0.0011731131
170059325068804142,170059325068804142,1,61097.37928593703,187.67920117587715,6.703818586150833,2,2026-02-26,0,2026022500451,175,170059325068804142,0,8.405531e-06,7.5431212e-06,-3.6519897e-12,3230.3794,0.13467552,2357.543,0.15246259,False,4678.9487,424.54327,False,False,False,26.812864,5093.4053,187.85484,,1687.5583,1681,False,False,False,5209.468,0.86709845,187.6792055682681,,6.703816570833547,,0.86216974,,-43.181255,,,0,False,,,,,,,,0,9645.337,186.5249,False,False,False,4498.3286,25.167202,0.21903343,0.24660318,-0.030633302,0.22547357,0.24032019,-0.01337387,False,False,False,False,6.633824e-07,0.99039006,False,False,61097.38100308397,,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.40295035,0.5724247,0.0030815215,0.01278775,0.008755742
170059325068804142,170059325204594701,1,61097.379772446104,187.67911308696011,6.703832162319911,2,2026-02-26,0,2026022500452,178,170059325068804142,0,8.42119e-06,8.685513e-06,6.264891e-13,1297.7279,0.15643972,243.97781,0.15175717,False,5720.979,434.32364,False,False,False,26.330217,5333.549,200.99352,,1635.3638,1681,False,False,False,5378.0425,0.1478337,187.6791162498785,,6.703831058233426,,0.4284381,,11.999743,,,0,False,,,,,,,,0,10511.366,199.64984,False,False,False,5062.0723,22.061855,0.27506545,0.2596589,0.0010984343,0.28158915,0.25699568,0.026521208,False,False,False,False,0.00034646472,0.99111557,False,False,61097.38183271482,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.40295035,0.5724247,0.0030815215,0.01278775,0.008755742
170059325014278263,170059325014278263,1,61097.37928593703,186.28945909331017,8.753518652595195,2,2026-02-26,0,2026022500451,71,170059325014278263,0,7.0842957e-06,4.507833e-06,-7.76145e-12,3557.3352,0.0774601,3389.0554,0.12995468,False,28397.992,443.3075,False,False,False,76.54575,14559.287,191.02504,,4602.362,1681,False,False,False,23322.22,10.070567,186.28946473187526,,8.753518817533786,,2.6421113,,94.340515,,,0,False,,,,,,,,0,14791.953,190.1876,False,False,False,-88.52725,31.29519,0.31244567,1.036019,0.12365404,0.21021838,0.16858321,-0.03780373,False,False,False,False,1.0,0.99990296,False,False,61097.380888700965,,48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00031916008,0.00022608755,0.0011374096,0.9965178,0.0017996253
170059325014278202,170059325014278202,1,61097.37928593703,186.18752061808414,8.765185954219403,2,2026-02-26,0,2026022500451,71,170059325014278202,0,7.819977e-06,4.963276e-06,-9.467197e-12,3329.904,0.08526756,1577.0111,0.14345928,False,25922.877,444.10522,False,False,False,70.61042,13136.529,188.50452,,4314.8677,1681,False,False,False,21732.426,13.997038,186.18752526511128,,8.765183137074832,,2.624744,,96.27236,,,0,False,,,,,,,,0,13411.386,187.9904,False,False,False,-36.486485,29.889673,0.31235316,1.0383544,0.09695723,0.20415358,0.16511877,-0.03544457,False,False,False,False,1.0,0.9997856,False,False,61097.380888700965,,48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00026069573,0.00042724892,0.0009881,0.99639755,0.001926346
170059325044162593,170059325044162593,1,61097.37928593703,186.60758644811716,6.430743895624214,2,2026-02-26,0,2026022500451,128,170059325044162593,0,1.801299e-05,8.099931e-06,-6.7347225e-11,2389.5874,0.12608981,1844.6246,0.3320995,False,12342.221,409.1479,False,False,False,38.24498,6768.9062,174.31178,,2675.172,1681,False,False,False,13412.936,7.440146,186.6075942612652,,6.430737089460923,,4.0201035,,89.18624,,,0,False,,,,,,,,0,6983.1753,170.9952,False,False,False,52.935894,55.20281,0.3274246,2.028544,0.4738399,0.19682291,0.25219545,-0.027145956,False,False,False,False,1.0,0.9301495,False,False,61097.38090257379,,49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00028838287,0.000856813,0.0009909929,0.9962721,0.0015917429
170059324739026951,170059324739026951,1,61097.3602747222,185.71588789036048,8.076109255217656,1,2026-02-26,0,2026022500449,58,170059324739026951,0,8.2624465e-06,1.0283128e-05,1.3820314e-11,3165.9946,0.18898255,122.64461,0.14364497,False,7571.693,272.847,False,False,False,44.10443,5681.4883,129.23087,,1987.2551,1681,False,False,False,6925.1836,0.374259,185.71588914255517,,8.076111950261373,,1.8395435,,40.387814,,,0,False,,,,,,,,0,5715.62,127.49603,False,False,False,-72.33094,26.94839,0.53951377,0.2905868,0.122223005,0.21963146,0.24600112,-0.037430283,False,False,False,False,0.9716756,0.9930039,False,False,61097.361874355105,,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,asteroid,0.0002349074,0.000537854,0.0010848239,0.9959572,0.0021852273
170059325014278221,170059325014278221,1,61097.37928593703,186.22110367243005,8.761331905442526,2,2026-02-26,0,2026022500451,71,170059325014278221,0,1.0662544e-05,7.76509e-06,-1.3828765e-11,3404.5745,0.13615821,2174.037,0.19483458,False,30259.072,448.24738,False,False,False,76.95287,14323.851,189.82361,,5603.0884,1681,False,False,False,25258.746,59.315624,186.22111389357295,,8.76135378057683,,2.8883574,,92.35335,,,0,False,,,,,,,,0,14703.186,189.50108,False,False,False,-13.360808,29.633461,0.33731166,1.1926773,0.17999732,0.20650995,0.16544747,-0.035519954,False,False,False,False,1.0,0.99980015,False,False,61097.380888700965,,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00026265986,0.0003009211,0.0010224914,0.9964749,0.0019390379
170059325014278270,170059325014278270,1,61097.37928593703,186.30646975696342,8.751580971199079,2,2026-02-26,0,2026022500451,71,170059325014278270,0,1.3442282e-05,7.193028e-06,-3.355306e-11,3595.5154,0.11906675,3691.3835,0.2474884,False,17307.074,434.93674,False,False,False,46.17861,8268.275,179.22939,,3032.064,1681,False,False,False,14772.289,14.504308,186.3064950841798,,8.751578496553282,,3.1035345,,94.3703,,,0,False,,,,,,,,0,8503.729,178.15257,False,False,False,22.77157,30.306433,0.29882386,1.3379507,0.17704776,0.21090636,0.16989772,-0.0388269,False,False,False,False,1.0,0.99363893,False,False,61097.380888700965,,48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00027590973,0.00027037476,0.0010815992,0.99613804,0.0022339919
170059325014278211,170059325014278211,1,61097.37928593703,186.2049793782286,8.763200453365776,2,2026-02-26,0,2026022500451,71,170059325014278211,0,7.3485717e-06,5.069513e-06,-7.3332425e-12,3369.0308,0.08824626,1887.3102,0.13450654,False,23122.979,444.02933,False,False,False,68.284615,12707.103,187.75731,,3647.0781,1681,False,False,False,19301.346,18.674997,186.2049839006884,,8.763195310509543,,2.3385656,,95.829865,,,0,False,,,,,,,,0,12998.868,187.37082,False,False,False,-45.263622,29.63688,0.31357014,0.8721273,0.07928524,0.2054227,0.16518776,-0.035396863,False,False,False,False,1.0,0.9999242,False,False,61097.380888700965,,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00034365858,0.00018770032,0.0012394077,0.9958294,0.0023998364
170059325020569830,170059325020569830,1,61097.37928593703,185.96975163266706,6.644555069203694,2,2026-02-26,0,2026022500451,83,170059325020569830,0,6.2234644e-06,5.7625066e-06,-1.4405376e-12,3425.6208,0.1030838,2562.7861,0.11242375,False,6113.4766,411.77985,False,False,False,33.499683,5900.696,173.84758,,1567.2118,1681,False,False,False,5941.137,1.6406302,185.9697513607966,,6.644553653038775,,0.72148585,,-41.427906,,,0,False,,,,,,,,0,7642.592,170.14438,False,False,False,1599.1301,30.627512,0.19229975,0.20826969,-0.02174672,0.18251283,0.22393942,-0.023014827,False,False,False,False,0.0010618138,0.99634343,False,False,61097.380949070866,,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.13070771,0.6750834,0.0018313061,0.04954761,0.14282995
170059325020569830,170059325158457465,1,61097.379772446104,185.96966840172354,6.644591686542012,2,2026-02-26,0,2026022500452,90,170059325020569830,0,5.831435e-06,6.1304104e-06,4.7494777e-13,347.2431,0.110338904,3965.351,0.104766704,False,6364.5513,413.65054,False,False,False,33.417072,6056.7666,178.47476,,1735.912,1681,False,False,False,5799.3184,0.3823621,185.9696674334344,,6.64459427149652,,0.19615057,,85.023964,,,0,False,,,,,,,,0,7322.8823,175.83348,False,False,False,1114.2974,45.909225,0.20883988,0.21175426,0.0006857518,0.21907751,0.22291753,0.002622673,False,False,False,False,0.012844936,0.9967775,False,False,61097.381447809414,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.13070771,0.6750834,0.0018313061,0.04954761,0.14282995
