tns_name,tns_redshift,mB_eff,e_mB_eff
2019uql,0.08,19.029797280415984,0.22726547763022437
2019uql,0.08,18.61730021239898,0.1998782167278635
2019uql,0.08,18.378024659132453,0.1879223538150144
2019uql,0.08,18.26725474529502,0.18208552908638195
2019uql,0.08,18.235647723603698,0.1946749364001155
2019uql,0.08,18.474919026493524,0.24349831894536528
2019uql,0.08,18.869792536678762,0.19069567759250414
2019uql,0.08,18.9313089739804,0.26543427548532167
2019uql,0.08,19.054323680823774,0.20843979933534612
2022tku,0.081,19.78622154511285,0.22708610638936244
2022tku,0.081,19.17413682144475,0.19498349572162005
2022tku,0.081,18.420723026816606,0.1814785528322847
2022tku,0.081,18.57118956650281,0.19112111772141124
2022tku,0.081,18.762554134369136,0.19100407254380639
2022tku,0.081,18.866831088043455,0.19358364345699264
2022tku,0.081,19.0474254191134,0.1926951105601578
2022tku,0.081,19.11702729828191,0.19370518247349683
2022tku,0.081,19.08350705661893,0.2069639703918348
2022tku,0.081,19.345775447293523,0.23141408297985652
2022tku,0.081,19.210453450537923,0.23755970021695622
2022tku,0.081,19.025101083176853,0.22728980297986048
2022tku,0.081,19.250890742072347,0.23765949552326954
2022tku,0.081,19.42699439610124,0.21139239763014525
2022tku,0.081,19.4932584126246,0.2058358660542271
2022tku,0.081,19.651218092910053,0.22275601574581244
2022tku,0.081,19.737573220531704,0.21398381468332706
2022tku,0.081,19.870709478718044,0.2450394855043353
2022tku,0.081,20.13751505824113,0.2616383566614773
2022yuj,0.0764,18.754714009849778,0.20742131012224663
2022yuj,0.0764,18.59268476584648,0.1866993156857102
2022yuj,0.0764,18.496032717597235,0.18870761050314955
2022yuj,0.0764,18.213879058701743,0.2765763117861275
2022yuj,0.0764,18.835936996570815,0.22750331887360137
2022yuj,0.0764,18.976706458090057,0.22828240245448084
2022yuj,0.0764,19.103757830317726,0.20798305309136653
2022yuj,0.0764,19.054438718918075,0.21774065738793347
2022yuj,0.0764,19.181266830317725,0.20299982569291405
2022yuj,0.0764,19.33333928221916,0.20061297701129202
2022yuj,0.0764,19.482947856272926,0.20094330990743015
2022acui,0.06,17.96901975214858,0.18003613552770503
2022acui,0.06,17.68292013212819,0.17795757108194263
2022acui,0.06,17.52520478940148,0.17717843352943796
2022acui,0.06,17.82778064621825,0.194147645475324
2022acui,0.06,18.144572634561488,0.19855921208090177
2022acui,0.06,18.298257068317362,0.21207679389464645
2022acui,0.06,18.464467710689494,0.19218794724357965
2022acui,0.06,18.464487710689493,0.192187739380246
2022acui,0.06,18.87636865210433,0.35060817600610017
2022acui,0.06,19.044646567506263,0.2242600377542319
2021swl,0.0885,19.634599911820445,0.22627615831717865
2021swl,0.0885,19.242537782275235,0.20847268710902772
2021swl,0.0885,19.013753964032208,0.20042255900468567
2021swl,0.0885,18.78007716231254,0.19805185132940345
2021swl,0.0885,18.569179917103803,0.18974630662972836
2021swl,0.0885,18.51077666804794,0.2352190629951146
2021swl,0.0885,18.809378804986036,0.21679315760471016
2021swl,0.0885,18.821080830338513,0.19796569591524582
2021swl,0.0885,18.928801388657604,0.20069278187713746
2021swl,0.0885,19.195902062268292,0.20565998646418412
2021swl,0.0885,19.263519161408457,0.22667697065251333
2021swl,0.0885,19.46321552703193,0.2640084932863582
2021swl,0.0885,19.37035415883735,0.3483862765610927
2021swl,0.0885,19.613290233990703,0.229463924146259
2020aaly,0.06,18.419734836442053,0.24490818279219148
2020aaly,0.06,18.18540654520899,0.20701422053290588
2020aaly,0.06,17.774225207047525,0.2123733369770174
2020aaly,0.06,17.783227823163095,0.2063824393371473
2020aaly,0.06,17.580493762955726,0.2114631276086281
2020aaly,0.06,17.52735187627894,0.2003224899504135
2020aaly,0.06,17.423803100815835,0.20535771557580604
2020aaly,0.06,17.54021990932566,0.20489015289059564
2020aaly,0.06,17.492666120884955,0.20925162866891064
2020aaly,0.06,17.54591329321009,0.20133595405909438
2020aaly,0.06,17.595512571465555,0.19863035949578675
2020aaly,0.06,17.69380199548823,0.2303246101148823
2020aaly,0.06,17.598688981907905,0.22507366175451032
2020aaly,0.06,17.750703604813637,0.19641371380766787
2020aaly,0.06,17.703674220025125,0.20692613589418493
2020aaly,0.06,18.122654914910377,0.2571153975996868
2020aaly,0.06,17.885270020237982,0.3697848684598885
2020aaly,0.06,18.12789953162867,0.20725341784850485
2020aaly,0.06,18.099910571465553,0.21158980051460294
2020aaly,0.06,18.19102789634806,0.21044037425790413
2020aaly,0.06,18.228110372582496,0.21203888982044933
2020aaly,0.06,18.343326836442056,0.20504522119464835
2020aaly,0.06,18.318211511559547,0.2060294963084459
2020aaly,0.06,18.318207511559546,0.20602964591466885
2020aaly,0.06,18.362515365490975,0.22448425319864676
2020aaly,0.06,18.391720459347788,0.24703396189113383
2020aaly,0.06,18.59531804181391,0.2310402059260279
2020aaly,0.06,18.516817233605448,0.23408490772635196
2020aaly,0.06,18.56205678392893,0.21526499223511714
2020aaly,0.06,18.58585267739588,0.22071425916502832
2020aaly,0.06,18.648696094628395,0.21470345504285038
2020aaly,0.06,18.590947485302987,0.22279798688543978
2020aaly,0.06,18.85393563137156,0.21694253169330344
2020aaly,0.06,18.67832229969889,0.215675496867996
2020aaly,0.06,18.969825961838783,0.23730563486873818
2020aaly,0.06,18.975647148648324,0.2964902300228227
2020aaly,0.06,19.085936505070748,0.2707016806629813
2020aaly,0.06,19.0542049155131,0.2533592108997669
